epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
832,13473.8,0.65954,0.59313,1.08844,0.00981,0.92778,0.86998,0.91378,0.79877,0.63224,0.55449,1.10887,0.01225,0.0053193,0.0017731,0.0053193,0.0017731,0.0053193,0.0017731,0.0053193,0.0017731
833,13559.4,0.65391,0.5833,1.08288,0.00988,0.9287,0.86989,0.91393,0.79891,0.63178,0.55413,1.1087,0.0122,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
834,13643.3,0.6561,0.57704,1.08099,0.00941,0.9286,0.87003,0.91398,0.79889,0.63119,0.55402,1.10809,0.0122,0.0052599,0.0017533,0.0052599,0.0017533,0.0052599,0.0017533,0.0052599,0.0017533
835,13727.7,0.65141,0.58445,1.08004,0.00901,0.92804,0.87029,0.91397,0.79901,0.63079,0.55349,1.10785,0.01223,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
836,13814.2,0.65456,0.58243,1.08239,0.00994,0.92937,0.86945,0.91394,0.79884,0.63143,0.55396,1.1082,0.01225,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
837,13899.1,0.66019,0.58439,1.08494,0.00953,0.92891,0.87024,0.91465,0.79967,0.63108,0.55375,1.10801,0.01223,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
838,13986.8,0.65888,0.58628,1.08497,0.01002,0.92802,0.87001,0.91398,0.79892,0.63081,0.55383,1.10783,0.01224,0.0051411,0.0017137,0.0051411,0.0017137,0.0051411,0.0017137,0.0051411,0.0017137
839,14074.6,0.6592,0.59212,1.09193,0.00988,0.92847,0.86942,0.91458,0.79871,0.63096,0.55416,1.10783,0.01222,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
840,14161.5,0.64867,0.58063,1.08266,0.00921,0.92866,0.8697,0.91457,0.79879,0.63113,0.55399,1.10806,0.01224,0.0050817,0.0016939,0.0050817,0.0016939,0.0050817,0.0016939,0.0050817,0.0016939
841,14247.6,0.65785,0.59002,1.08354,0.00957,0.92883,0.86996,0.91475,0.79991,0.6299,0.5531,1.10724,0.01223,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
842,14335.1,0.65004,0.5772,1.08251,0.00989,0.9284,0.86994,0.91468,0.79942,0.63061,0.55372,1.10762,0.01222,0.0050223,0.0016741,0.0050223,0.0016741,0.0050223,0.0016741,0.0050223,0.0016741
843,14422.3,0.64842,0.57844,1.08421,0.00936,0.91436,0.88339,0.91401,0.79892,0.63001,0.55318,1.10713,0.01218,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
844,14507.7,0.65198,0.58213,1.08157,0.00991,0.91318,0.88396,0.91403,0.79935,0.62983,0.55323,1.10709,0.01221,0.0049629,0.0016543,0.0049629,0.0016543,0.0049629,0.0016543,0.0049629,0.0016543
845,14594.3,0.65728,0.58943,1.08492,0.00961,0.91376,0.88303,0.91401,0.79945,0.62985,0.5533,1.10712,0.01218,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
846,14680.2,0.64483,0.58068,1.0763,0.0094,0.91438,0.8833,0.91405,0.79912,0.62977,0.55318,1.10694,0.01216,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
847,14765.9,0.65549,0.58651,1.0844,0.00976,0.9098,0.88674,0.91402,0.79863,0.6298,0.55317,1.10692,0.01218,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246
848,14852.3,0.64421,0.57411,1.07537,0.0097,0.9084,0.88686,0.91404,0.79963,0.62967,0.55332,1.10691,0.01216,0.0048441,0.0016147,0.0048441,0.0016147,0.0048441,0.0016147,0.0048441,0.0016147
849,14937.8,0.64774,0.58294,1.08217,0.00968,0.90905,0.88716,0.9141,0.7992,0.62908,0.55273,1.10634,0.01215,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
850,15024,0.64878,0.57392,1.07779,0.00959,0.90855,0.88686,0.91407,0.79964,0.62941,0.55284,1.10675,0.01217,0.0047847,0.0015949,0.0047847,0.0015949,0.0047847,0.0015949,0.0047847,0.0015949
851,15111.1,0.6579,0.58698,1.08298,0.0097,0.90901,0.88703,0.91408,0.79867,0.62922,0.55271,1.10659,0.01213,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
852,15199.4,0.64965,0.58057,1.07996,0.00963,0.90994,0.88737,0.91412,0.79931,0.62856,0.55217,1.10601,0.01214,0.0047253,0.0015751,0.0047253,0.0015751,0.0047253,0.0015751,0.0047253,0.0015751
853,15287.3,0.64566,0.57354,1.07418,0.00906,0.90938,0.88728,0.91411,0.79939,0.62881,0.55245,1.10619,0.01215,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
854,15376.5,0.65651,0.5895,1.0867,0.00967,0.91056,0.88732,0.91413,0.79963,0.62845,0.55183,1.10585,0.01216,0.0046659,0.0015553,0.0046659,0.0015553,0.0046659,0.0015553,0.0046659,0.0015553
855,15464.2,0.64432,0.57998,1.07748,0.00897,0.90925,0.88754,0.91406,0.79912,0.6285,0.55232,1.10598,0.01216,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454
856,15552,0.65088,0.57675,1.07923,0.00976,0.91007,0.88672,0.91407,0.79933,0.62851,0.55226,1.106,0.0122,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
857,15637.5,0.64557,0.57824,1.08081,0.00939,0.9089,0.88784,0.91411,0.79957,0.62852,0.55208,1.10605,0.0122,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
858,15724.1,0.64107,0.56725,1.07221,0.00948,0.90798,0.88819,0.91414,0.79991,0.6281,0.55177,1.10588,0.01222,0.0045471,0.0015157,0.0045471,0.0015157,0.0045471,0.0015157,0.0045471,0.0015157
859,15810.6,0.64304,0.57293,1.07444,0.00967,0.90905,0.88786,0.91412,0.79908,0.62846,0.55211,1.10596,0.01221,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058
860,15895.8,0.64056,0.57312,1.07345,0.00915,0.90937,0.88798,0.91421,0.79965,0.62724,0.55084,1.10507,0.01217,0.0044877,0.0014959,0.0044877,0.0014959,0.0044877,0.0014959,0.0044877,0.0014959
861,15981.7,0.64272,0.57571,1.07669,0.00966,0.90915,0.88798,0.91415,0.79923,0.62859,0.55225,1.10604,0.01219,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
862,16067.9,0.65143,0.58127,1.08456,0.00956,0.90924,0.88792,0.91491,0.79949,0.6276,0.55136,1.10526,0.01216,0.0044283,0.0014761,0.0044283,0.0014761,0.0044283,0.0014761,0.0044283,0.0014761
863,16153.1,0.64686,0.57645,1.07743,0.00935,0.9088,0.8877,0.9149,0.79953,0.62758,0.5514,1.10542,0.01219,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662
864,16239.9,0.64417,0.57653,1.07413,0.0093,0.90903,0.88771,0.91493,0.80017,0.62759,0.5515,1.10543,0.01219,0.0043689,0.0014563,0.0043689,0.0014563,0.0043689,0.0014563,0.0043689,0.0014563
865,16326.6,0.63699,0.56745,1.07187,0.00956,0.90877,0.88806,0.91416,0.7999,0.62755,0.55156,1.10545,0.01218,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
866,16413.3,0.6369,0.56766,1.07416,0.00926,0.90851,0.88785,0.91491,0.80019,0.62712,0.55123,1.1052,0.01217,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
867,16499.8,0.64229,0.56755,1.07583,0.00977,0.90847,0.88808,0.91497,0.80019,0.62703,0.55118,1.10496,0.01215,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266
868,16588.1,0.64608,0.5744,1.07595,0.00951,0.90842,0.88811,0.91493,0.80035,0.62739,0.55162,1.1051,0.01216,0.0042501,0.0014167,0.0042501,0.0014167,0.0042501,0.0014167,0.0042501,0.0014167
869,16676.6,0.64633,0.57358,1.07653,0.00929,0.90852,0.88815,0.91497,0.80035,0.62685,0.55112,1.10487,0.01214,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
870,16763.4,0.6422,0.57163,1.07179,0.00976,0.90732,0.88915,0.91489,0.80054,0.62708,0.55116,1.10483,0.01214,0.0041907,0.0013969,0.0041907,0.0013969,0.0041907,0.0013969,0.0041907,0.0013969
871,16851.4,0.64112,0.57076,1.07359,0.00916,0.90827,0.88878,0.91499,0.8006,0.62641,0.55058,1.10438,0.01212,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
872,16939.2,0.64402,0.58126,1.07537,0.00942,0.90685,0.89074,0.91487,0.80043,0.62769,0.55184,1.10527,0.01214,0.0041313,0.0013771,0.0041313,0.0013771,0.0041313,0.0013771,0.0041313,0.0013771
873,17026.3,0.6494,0.57825,1.08255,0.00939,0.90752,0.88929,0.9151,0.80053,0.62647,0.55072,1.10433,0.01208,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
874,17111.4,0.64453,0.56733,1.0786,0.00974,0.90747,0.88965,0.91502,0.80069,0.62666,0.55135,1.10452,0.01209,0.0040719,0.0013573,0.0040719,0.0013573,0.0040719,0.0013573,0.0040719,0.0013573
875,17199.6,0.64187,0.56806,1.0733,0.00978,0.90761,0.88908,0.91503,0.80111,0.62646,0.55087,1.10429,0.01206,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474
876,17287.6,0.63498,0.5622,1.06904,0.00974,0.9077,0.88938,0.915,0.80082,0.62608,0.55066,1.1041,0.01206,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
877,17374.6,0.63545,0.56854,1.07276,0.00929,0.90678,0.89119,0.91505,0.80096,0.62601,0.55099,1.10419,0.0121,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
878,17462,0.63226,0.56041,1.06736,0.00925,0.90662,0.89085,0.91499,0.80076,0.6263,0.55128,1.10431,0.0121,0.0039531,0.0013177,0.0039531,0.0013177,0.0039531,0.0013177,0.0039531,0.0013177
879,17550,0.64472,0.56921,1.07247,0.00967,0.90684,0.89107,0.91508,0.80074,0.62523,0.55039,1.10357,0.01207,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078
880,17637.8,0.63174,0.56973,1.06678,0.00851,0.90771,0.88984,0.91505,0.80032,0.62557,0.55055,1.10372,0.01209,0.0038937,0.0012979,0.0038937,0.0012979,0.0038937,0.0012979,0.0038937,0.0012979
881,17724.2,0.64233,0.57267,1.07199,0.00905,0.90648,0.89059,0.91502,0.80037,0.62567,0.55093,1.10387,0.01209,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
882,17811.3,0.63372,0.56271,1.06964,0.00906,0.90638,0.89079,0.91499,0.80082,0.62528,0.55036,1.10356,0.01207,0.0038343,0.0012781,0.0038343,0.0012781,0.0038343,0.0012781,0.0038343,0.0012781
883,17899.2,0.63352,0.56193,1.06851,0.00888,0.90659,0.89077,0.91514,0.80108,0.62473,0.5502,1.10328,0.01204,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682
884,17986.4,0.6364,0.56245,1.06809,0.00947,0.90649,0.89112,0.91507,0.80035,0.62514,0.5503,1.10345,0.01207,0.0037749,0.0012583,0.0037749,0.0012583,0.0037749,0.0012583,0.0037749,0.0012583
885,18072.4,0.6354,0.5654,1.06562,0.00895,0.90611,0.89159,0.9151,0.80092,0.62489,0.55011,1.10323,0.01203,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
886,18160.4,0.63462,0.56969,1.07121,0.0092,0.90608,0.89085,0.91501,0.8007,0.62502,0.5503,1.10328,0.01203,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
887,18247.1,0.64042,0.56902,1.07471,0.00912,0.90646,0.8914,0.91521,0.80083,0.62441,0.54932,1.10278,0.012,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286
888,18332,0.62943,0.56043,1.06668,0.00902,0.90681,0.89093,0.9151,0.80043,0.62492,0.54987,1.10307,0.01201,0.0036561,0.0012187,0.0036561,0.0012187,0.0036561,0.0012187,0.0036561,0.0012187
889,18419.1,0.62771,0.55964,1.06772,0.00901,0.90677,0.89084,0.91514,0.80093,0.62462,0.54976,1.10293,0.012,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
890,18505.9,0.62977,0.5607,1.06621,0.00907,0.90598,0.89136,0.91512,0.80119,0.62402,0.54942,1.10268,0.012,0.0035967,0.0011989,0.0035967,0.0011989,0.0035967,0.0011989,0.0035967,0.0011989
891,18592.6,0.63731,0.56906,1.07279,0.00907,0.90614,0.89103,0.91504,0.80087,0.62493,0.54998,1.10318,0.01198,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
892,18680.1,0.63358,0.56106,1.06845,0.00924,0.90604,0.89129,0.91512,0.80121,0.62426,0.54957,1.10272,0.01199,0.0035373,0.0011791,0.0035373,0.0011791,0.0035373,0.0011791,0.0035373,0.0011791
893,18769.5,0.62668,0.56004,1.06339,0.00887,0.90634,0.89091,0.91511,0.80042,0.62411,0.54939,1.10259,0.012,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
894,18856.5,0.6271,0.55722,1.06371,0.009,0.90637,0.89092,0.91511,0.80037,0.62385,0.54921,1.10233,0.01195,0.0034779,0.0011593,0.0034779,0.0011593,0.0034779,0.0011593,0.0034779,0.0011593
895,18943.1,0.64014,0.56649,1.07281,0.00914,0.90634,0.891,0.91513,0.79986,0.6238,0.54904,1.10237,0.01198,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494
896,19030.8,0.63258,0.56481,1.06783,0.00913,0.90583,0.89102,0.91512,0.80032,0.62362,0.54922,1.10224,0.01194,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
897,19121.2,0.62814,0.5587,1.07024,0.009,0.90565,0.89121,0.9151,0.7999,0.62336,0.54925,1.10207,0.01201,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
898,19207.6,0.63154,0.55879,1.06459,0.00935,0.90639,0.89073,0.91512,0.79992,0.62377,0.5498,1.10212,0.01197,0.0033591,0.0011197,0.0033591,0.0011197,0.0033591,0.0011197,0.0033591,0.0011197
899,19295.4,0.64042,0.57082,1.07688,0.00953,0.90554,0.89095,0.91514,0.80003,0.62276,0.54862,1.10153,0.01196,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098
900,19385.1,0.63497,0.56402,1.0703,0.00916,0.90601,0.89069,0.91514,0.79959,0.62362,0.54951,1.10206,0.01199,0.0032997,0.0010999,0.0032997,0.0010999,0.0032997,0.0010999,0.0032997,0.0010999
901,19474.9,0.63238,0.55783,1.06775,0.00937,0.90615,0.89073,0.91523,0.80053,0.62241,0.54858,1.10143,0.01193,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
902,19563.7,0.62401,0.55504,1.06374,0.00891,0.92859,0.87142,0.91504,0.80054,0.62377,0.54969,1.1022,0.01202,0.0032403,0.0010801,0.0032403,0.0010801,0.0032403,0.0010801,0.0032403,0.0010801
903,19650.4,0.62815,0.5606,1.0666,0.00914,0.90659,0.89058,0.91519,0.80068,0.62215,0.54879,1.10111,0.01194,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702
904,19739.2,0.63467,0.56277,1.06647,0.00904,0.92699,0.87243,0.91507,0.8005,0.62319,0.54949,1.10172,0.01204,0.0031809,0.0010603,0.0031809,0.0010603,0.0031809,0.0010603,0.0031809,0.0010603
905,19827.6,0.63427,0.55774,1.06905,0.0091,0.92681,0.8722,0.9143,0.80084,0.62259,0.54918,1.10143,0.012,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
906,19916.8,0.62982,0.56331,1.06811,0.00888,0.92643,0.87251,0.91512,0.80101,0.6226,0.54892,1.10131,0.01203,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
907,20003,0.62448,0.54999,1.06179,0.00926,0.92648,0.87194,0.9151,0.80023,0.62272,0.54929,1.1014,0.01201,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306
908,20091.8,0.63382,0.56625,1.06867,0.00921,0.92643,0.87221,0.91434,0.80029,0.62226,0.54914,1.10109,0.01201,0.0030621,0.0010207,0.0030621,0.0010207,0.0030621,0.0010207,0.0030621,0.0010207
909,20179.4,0.61746,0.5491,1.06161,0.00919,0.92709,0.8721,0.91432,0.79991,0.62256,0.54943,1.10127,0.01198,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
910,20267.9,0.62738,0.55689,1.06311,0.00884,0.92586,0.87225,0.91511,0.80049,0.62215,0.54927,1.10092,0.01201,0.0030027,0.0010009,0.0030027,0.0010009,0.0030027,0.0010009,0.0030027,0.0010009
911,20354.5,0.62375,0.55296,1.06104,0.00908,0.92604,0.87206,0.9143,0.80032,0.6226,0.54938,1.10109,0.01201,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
912,20442,0.62797,0.55519,1.06605,0.00909,0.92551,0.87251,0.91512,0.80079,0.62204,0.54882,1.10072,0.01199,0.0029433,0.0009811,0.0029433,0.0009811,0.0029433,0.0009811,0.0029433,0.0009811
913,20529,0.62416,0.55084,1.06697,0.00928,0.92583,0.8724,0.91432,0.80004,0.62198,0.54901,1.10078,0.01199,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
914,20615.1,0.62439,0.55196,1.0611,0.00921,0.92621,0.87195,0.91432,0.80002,0.62204,0.54912,1.10084,0.012,0.0028839,0.0009613,0.0028839,0.0009613,0.0028839,0.0009613,0.0028839,0.0009613
915,20703.2,0.62398,0.5547,1.06026,0.00942,0.92591,0.87182,0.91429,0.79938,0.62208,0.5491,1.10091,0.01197,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514
916,20790.8,0.62576,0.55461,1.06268,0.00907,0.92499,0.87255,0.91434,0.80006,0.62134,0.54835,1.10021,0.01198,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
917,20879,0.62519,0.56255,1.06792,0.00928,0.92492,0.87252,0.9143,0.79958,0.62152,0.5489,1.10034,0.01198,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
918,20966.6,0.62334,0.55242,1.06186,0.00871,0.92572,0.87184,0.91436,0.79951,0.6214,0.54883,1.10035,0.01197,0.0027651,0.0009217,0.0027651,0.0009217,0.0027651,0.0009217,0.0027651,0.0009217
919,21054,0.62506,0.55157,1.06379,0.00925,0.92604,0.87134,0.91429,0.79989,0.62173,0.54894,1.10055,0.01197,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118
920,21142.5,0.61995,0.54806,1.0584,0.00865,0.92511,0.8723,0.91503,0.79977,0.6214,0.54877,1.10025,0.01198,0.0027057,0.0009019,0.0027057,0.0009019,0.0027057,0.0009019,0.0027057,0.0009019
921,21230.4,0.61797,0.54097,1.05855,0.00855,0.92527,0.87231,0.91503,0.79992,0.62122,0.54864,1.10016,0.01196,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
922,21316.2,0.62072,0.54806,1.05733,0.00859,0.92539,0.87224,0.91513,0.80011,0.62058,0.5483,1.09974,0.01196,0.0026463,0.0008821,0.0026463,0.0008821,0.0026463,0.0008821,0.0026463,0.0008821
923,21404.2,0.62641,0.55573,1.06506,0.0093,0.92594,0.87147,0.91509,0.79967,0.62082,0.54864,1.09991,0.01197,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722
924,21492.9,0.6186,0.55124,1.06131,0.00856,0.92485,0.87194,0.91499,0.79979,0.62126,0.54916,1.10009,0.01198,0.0025869,0.0008623,0.0025869,0.0008623,0.0025869,0.0008623,0.0025869,0.0008623
925,21580.7,0.62186,0.55038,1.06166,0.00901,0.92344,0.87482,0.91515,0.80002,0.62048,0.54834,1.09956,0.01199,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
926,21667.6,0.61387,0.54124,1.05462,0.00863,0.92329,0.87446,0.91505,0.79959,0.62076,0.54868,1.09978,0.01198,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
927,21755.3,0.61753,0.54904,1.06044,0.00875,0.92293,0.87435,0.9151,0.79968,0.62054,0.54838,1.09966,0.012,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326
928,21843.7,0.62295,0.54887,1.06042,0.00919,0.9234,0.87339,0.91511,0.79971,0.62057,0.5485,1.09964,0.012,0.0024681,0.0008227,0.0024681,0.0008227,0.0024681,0.0008227,0.0024681,0.0008227
929,21930.6,0.62217,0.54851,1.06074,0.0088,0.92384,0.8744,0.91518,0.80067,0.61971,0.54741,1.09892,0.01197,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
930,22017.1,0.61596,0.53908,1.05572,0.0087,0.92359,0.87415,0.91511,0.8002,0.62043,0.54831,1.09949,0.01199,0.0024087,0.0008029,0.0024087,0.0008029,0.0024087,0.0008029,0.0024087,0.0008029
931,22104.8,0.61772,0.54652,1.05785,0.00881,0.92361,0.87437,0.91518,0.80057,0.61988,0.54794,1.09912,0.01199,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
932,22191.2,0.61025,0.54212,1.05494,0.00899,0.91466,0.88155,0.91509,0.80054,0.62022,0.54837,1.09938,0.01197,0.0023493,0.0007831,0.0023493,0.0007831,0.0023493,0.0007831,0.0023493,0.0007831
933,22277.5,0.61252,0.54529,1.05949,0.00869,0.92393,0.87381,0.91513,0.79999,0.61988,0.54826,1.09908,0.01196,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
934,22364.9,0.61411,0.54024,1.05585,0.00887,0.91496,0.88185,0.91515,0.80062,0.61991,0.5482,1.09899,0.01195,0.0022899,0.0007633,0.0022899,0.0007633,0.0022899,0.0007633,0.0022899,0.0007633
935,22452.8,0.61611,0.54168,1.05618,0.00862,0.91458,0.88219,0.91522,0.80068,0.61962,0.54799,1.09891,0.01194,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534
936,22540,0.61241,0.54489,1.05909,0.00862,0.91606,0.88182,0.91527,0.80084,0.61933,0.54765,1.09859,0.01193,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
937,22627.5,0.61434,0.54272,1.05753,0.00928,0.91479,0.88233,0.91522,0.80088,0.61942,0.54805,1.09865,0.0119,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
938,22715.4,0.61632,0.54708,1.05817,0.0091,0.91456,0.88333,0.9153,0.8009,0.61884,0.5477,1.09833,0.01191,0.0021711,0.0007237,0.0021711,0.0007237,0.0021711,0.0007237,0.0021711,0.0007237
939,22803.5,0.61519,0.54327,1.05566,0.00854,0.91516,0.88342,0.91535,0.80117,0.6186,0.54721,1.09817,0.01195,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138
940,22891,0.61717,0.54144,1.05522,0.00906,0.91379,0.88296,0.91527,0.80081,0.61933,0.54789,1.0984,0.01188,0.0021117,0.0007039,0.0021117,0.0007039,0.0021117,0.0007039,0.0021117,0.0007039
941,22977.7,0.61633,0.54833,1.05632,0.00959,0.9144,0.8829,0.91529,0.80111,0.61867,0.54755,1.09806,0.0119,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
942,23066.3,0.61916,0.54536,1.05867,0.0085,0.9117,0.8859,0.91526,0.80116,0.61872,0.54741,1.09794,0.01189,0.0020523,0.0006841,0.0020523,0.0006841,0.0020523,0.0006841,0.0020523,0.0006841
